day,obs_rain,wrf_rain
09-08-12,16.0,4.19
10-08-12,0.0,0.0
11-08-12,,0.0
12-08-12,0.0,1.46
13-08-12,4.0,0.0
14-08-12,0.0,0.0
15-08-12,0.0,0.0
16-08-12,0.0,0.0
17-08-12,0.0,0.0
18-08-12,0.0,1.97
19-08-12,10.0,0.39
20-08-12,0.1,0.08
21-08-12,7.0,0.45
22-08-12,0.0,3.96
23-08-12,0.0,0.0
24-08-12,0.0,0.0
25-08-12,,1.47
26-08-12,4.0,4.34
27-08-12,,0.0
28-08-12,,0.0
29-08-12,0.0,1.88
30-08-12,0.0,2.31
31-08-12,,0.86
01-09-12,0.0,4.06
02-09-12,,2.95
03-09-12,0.0,1.25
04-09-12,,0.36
05-09-12,0.0,0.0
06-09-12,0.0,0.33
07-09-12,0.4,5.8
08-09-12,,3.89
09-09-12,0.0,0.31
10-09-12,0.0,3.46
11-09-12,3.0,0.67
12-09-12,,2.02
13-09-12,0.9,0.07
14-09-12,0.0,2.52
15-09-12,,1.62
16-09-12,,0.0
17-09-12,0.0,0.0
18-09-12,0.0,0.01
19-09-12,2.0,0.03
20-09-12,0.0,0.0
21-09-12,0.0,3.92
22-09-12,,0.0
23-09-12,0.0,0.08
24-09-12,0.0,7.25
25-09-12,2.0,0.0
26-09-12,9.0,5.42
27-09-12,4.0,2.32
28-09-12,,2.74
29-09-12,,0.0
30-09-12,,0.32
01-10-12,,0.28
02-10-12,,2.79
03-10-12,,1.55
04-10-12,,0.32
05-10-12,0.0,0.0
06-10-12,0.0,0.11
07-10-12,47.0,0.25
08-10-12,0.0,0.01
09-10-12,0.0,0.0
10-10-12,0.0,1.08
11-10-12,0.0,0.57
12-10-12,0.0,1.58
13-10-12,0.0,2.38
14-10-12,,0.65
15-10-12,0.0,0.03
16-10-12,,0.0
17-10-12,0.0,0.0
18-10-12,0.0,0.0
19-10-12,0.0,0.0
20-10-12,0.0,0.11
21-10-12,,0.98
22-10-12,,0.74
23-10-12,,0.27
24-10-12,,0.01
25-10-12,1.0,14.22
26-10-12,0.0,2.3
27-10-12,0.0,2.8
28-10-12,,0.0
29-10-12,,3.8
30-10-12,0.0,8.38
31-10-12,0.0,8.61
01-11-12,,1.44
